actual_label,behavior_probability,behavior_prediction,drift_score
0,0.0020106188,0,0.9857040743388135
0,0.0029678815,0,0.9764117226590422
0,0.0025073197,0,0.9060042887776983
0,0.0070883557,0,0.9917798427448177
0,0.01620402,0,0.6756611865618298
0,0.0037784367,0,0.9683702644746247
0,0.013633987,0,0.8482844889206577
0,0.013269964,0,0.7710864903502502
0,0.006656121,0,0.936204431736955
0,0.004749426,0,0.9785561115082202
0,0.0072741252,0,0.6912080057183703
0,0.00258397,0,0.8981415296640457
0,0.00510297,0,0.8775911365260901
0,0.014809558,0,0.8227305218012866
0,0.16806048,0,0.4899928520371694
0,0.0057423925,0,0.8559685489635454
0,0.00424918,0,0.9583631165117942
0,0.0097958855,0,0.8856325947105075
0,0.002143861,0,0.9497855611150822
0,0.006187381,0,0.7684060042887777
0,0.0035093648,0,0.8609721229449607
0,0.002959563,0,0.7725160829163689
0,0.012994728,0,0.4628305932809149
0,0.004693141,0,0.8511436740528949
0,0.009152383,0,0.8715153681200858
0,0.006800094,0,0.9846318799142244
0,0.021704521,0,0.8481057898498928
0,0.0072792573,0,0.8815225160829163
0,0.003527876,0,0.8927805575411007
0,0.0034975517,0,0.8523945675482487
0,0.0032560346,0,0.9810578984989278
0,0.0051421965,0,0.939421015010722
0,0.010735032,0,0.7782344531808435
0,0.0056825117,0,0.9712294496068621
0,0.0025705283,0,0.8822373123659757
0,0.011796951,0,0.5900643316654753
0,0.004376556,0,0.8380986418870622
0,0.006847619,0,0.7787705503931379
0,0.0024850816,0,0.9964260185847034
0,0.0014265889,0,0.9379914224446033
0,0.0010654974,0,0.9885632594710507
0,0.0025804823,0,0.9703359542530379
0,0.005457667,0,0.9876697641172266
0,0.0018526502,0,0.9597927090779128
0,0.0011834161,0,0.931915654038599
0,0.0038066313,0,0.8498927805575411
0,0.012547176,0,0.5209077912794854
0,0.006136135,0,0.924410293066476
0,0.003980177,0,0.8386347390993567
0,0.003462482,0,0.9385275196568977
0,0.0045355796,0,0.8139742673338098
0,0.0050671306,0,0.8070050035739814
0,0.0071520265,0,0.6259828448892065
0,0.0034196929,0,0.9622944960686205
0,0.009473893,0,0.8636526090064331
0,0.0055587036,0,0.8225518227305219
0,0.006378721,0,0.7778770550393138
0,0.006096724,0,0.8347033595425304
0,0.0022536155,0,0.9086847748391709
0,0.016615976,0,0.8863473909935669
0,0.0043800445,0,0.8078984989278056
0,0.048862573,0,0.9247676912080057
0,0.004731433,0,0.8768763402430307
0,0.013522095,0,0.8407791279485347
0,0.015579926,0,0.8561472480343102
0,0.004956767,0,0.8464974982130093
0,0.0037857308,0,0.8077197998570408
0,0.0042875526,0,0.8304145818441744
